target_id	length	eff_length	est_counts	tpm
YHR219C-A	483	456	0	0
YJL225C	5277	5250	188.113	0.457773
YJL225W-A	483	456	0	0
YJL223C	363	336	1.64401	0.0625107
YJL222W-B	138	111	0	0
YJL222W-A	228	201	0	0
YJL222W	4650	4623	231.165	0.638835
YJL221C	1770	1743	65.0313	0.476667
YJL220W	453	426	1.21952	0.0365736
YJL219W	1704	1677	31.3793	0.239056
YJL218W	591	564	478	10.8278
YJL217W	597	570	4462	100.01
YJL216C	1746	1719	4	0.0297286
YJL215C	360	333	0	0
YJL214W	1710	1683	49.0035	0.371991
YJL213W	996	969	3	0.0395537
YJL212C	2400	2373	5088	27.393
YJL211C	444	417	79.4765	2.43496
YJL210W	816	789	691.523	11.1975
YJL209W	1965	1938	266	1.75355
YJL208C	990	963	1290	17.1141
YJL207C	6045	6018	3071	6.51955
YJL206C	2277	2250	297	1.68641
YJL205C	162	135	423	40.031
YJL204C	2523	2496	1466	7.50376
YJL203W	843	816	815.481	12.7677
YJL202C	348	321	3.51914	0.140062
YJL201W	1800	1773	1270	9.15134
YJL200C	2370	2343	5698	31.0699
YJL199C	327	300	125	5.32327
YJL198W	2646	2619	4186.31	20.4214
YJL197W	3765	3738	2653	9.0675
YJL197C-A	282	255	0	0
YJL196C	933	906	5903	83.2404
YJL195C	702	675	341.384	6.46143
YJL194W	1542	1515	825.616	6.96234
YJL193W	1209	1182	585	6.32307
YJL192C	705	678	3684	69.4192
YJL191W	417	390	15112.9	495.078
YJL190C	393	366	97561.1	3405.53
YJL189W	156	129	46108.7	4566.49
YJL188C	309	282	10157.3	460.172
YJL187C	2460	2433	787	4.13259
YJL186W	1761	1734	7415	54.6326
YJL185C	882	855	201	3.00345
YJL184W	372	345	1622	60.065
YJL183W	1269	1242	4018	41.3312
YJL182C	318	291	15.6927	0.68896
YJL181W	1836	1809	354.307	2.50225
YJL180C	978	951	860	11.5533
YJL179W	330	303	1410	59.452
YJL178C	816	789	3357	54.3581
YJL177W	555	528	66672.1	1613.24
YJL176C	2478	2451	3383.6	17.6371
YJL175W	513	486	194.396	5.11023
YJL174W	831	804	7257	115.316
YJL173C	369	342	2991	111.733
YJL172W	1731	1704	15537	116.49
YJL171C	1191	1164	8034	88.1797
YJL170C	630	603	614	13.0089
YJL169W	369	342	8.00511	0.299041
YJL168C	2202	2175	2681.99	15.7539
YJL167W	1059	1032	30408	376.442
YJL166W	285	258	2582	127.858
YJL165C	2568	2541	2293	11.5289
YJL164C	1194	1167	1313	14.3742
YJL163C	1668	1641	318	2.47576
YJL162C	1752	1725	550.075	4.07402
YJL161W	543	516	95	2.35214
YJL160C	864	837	27	0.412124
YJL159W	1242	1215	197490	2076.63
YJL158C	684	657	74763.3	1453.83
YJL157C	2493	2466	3809	19.7337
YJL156W-A	222	195	1	0.0655172
YJL156C	2100	2073	1324	8.15978
YJL155C	1359	1332	674	6.46466
YJL154C	2835	2808	4082	18.5723
YJL153C	1602	1575	108	0.876058
YJL152W	360	333	240.634	9.23216
YJL151C	402	375	5833.37	198.737
YJL150W	303	276	11.0748	0.512645
YJL149W	1992	1965	1094.93	7.11888
YJL148W	702	675	5435	102.869
YJL147C	1149	1122	281	3.19966
YJL146W	1410	1383	1145	10.5773
YJL145W	885	858	5270	78.4717
YJL144W	315	288	211	9.36008
YJL143W	477	450	4402	124.976
YJL142C	393	366	5.72377	0.199798
YJL141C	2424	2397	1441.28	7.68191
YJL140W	666	639	2746	54.9022
YJL139C	1287	1260	499	5.05964
YJL138C	1188	1161	101237	1114.03
YJL137C	1143	1116	778	8.90646
YJL136W-A	84	57	0	0
YJL136C	264	237	50161.1	2704.01
YJL135W	318	291	16	0.702452
YJL134W	1230	1203	2071	21.994
YJL133C-A	225	198	1114	71.8803
YJL133W	945	918	864	12.0243
YJL132W	2253	2226	302	1.73329
YJL131C	1071	1044	463	5.66592
YJL130C	6645	6618	94248	181.943
YJL129C	3708	3681	909	3.15492
YJL128C	2007	1980	2717	17.5313
YJL127W-A	117	90	1	0.141954
YJL127C-B	159	132	170	16.4537
YJL127C	1923	1896	578	3.89475
YJL126W	924	897	628	8.94452
YJL125C	1152	1125	1662	18.8742
YJL124C	519	492	3908	101.48
YJL123C	1437	1410	6162.95	55.8418
YJL122W	528	501	3210	81.8572
YJL121C	717	690	13521.5	250.36
YJL120W	324	297	167.536	7.2068
YJL119C	324	297	33.2411	1.42991
YJL118W	660	633	133.759	2.69966
YJL117W	936	909	9765	137.246
YJL116C	1014	987	137	1.77334
YJL115W	840	813	2375	37.3218
YJL114W	681	654	3.61058	0.0705324
YJL113W	4647	4620	2.36737e-05	6.54658e-08
YJL112W	2145	2118	746	4.4999
YJL111W	1653	1626	12619	99.1503
YJL110C	1656	1629	1319	10.3446
YJL109C	5310	5283	9450	22.8529
YJL108C	1152	1125	3	0.0340689
YJL107C	1164	1137	260	2.92148
YJL106W	1938	1911	1	0.00668543
YJL105W	1683	1656	21	0.162013
YJL104W	450	423	1632	49.2912
YJL103C	1857	1830	87	0.607376
YJL102W	2460	2433	367	1.92714
YJL101C	2037	2010	2555	16.2399
YJL100W	1824	1797	339	2.41014
YJL099W	2241	2214	692	3.99317
YJL098W	3177	3150	3576.13	14.5041
YJL097W	654	627	5524	112.558
YJL096W	486	459	948	26.3867
YJL095W	4437	4410	997	2.88833
YJL094C	2622	2595	1390	6.84333
YJL093C	2076	2049	540	3.36699
YJL092W	3525	3498	852	3.11178
YJL091C	1473	1446	2076	18.3421
YJL090C	2295	2268	297	1.67303
YJL089W	2490	2463	15	0.0778066
YJL088W	1017	990	132	1.70345
YJL087C	2484	2457	2265	11.7775
YJL086C	369	342	27	1.00862
YJL085W	1872	1845	1076	7.45085
YJL084C	3141	3114	1618	6.63819
YJL083W	1815	1788	586	4.18716
YJL082W	2196	2169	1520	8.95311
YJL081C	1470	1443	1876	16.6095
YJL080C	3669	3642	80007	280.658
YJL079C	900	873	4178	61.1426
YJL078C	2646	2619	7119	34.7275
YJL077W-B	99	72	0	0
YJL077C	396	369	34.6311	1.19903
YJL077W-A	87	60	7.36893	1.56907
YJL076W	3570	3543	9132.63	32.9317
YJL075C	417	390	37.3661	1.22406
YJL074C	3693	3666	3568	12.4343
YJL073W	1938	1911	1190.22	7.95712
YJL072C	642	615	797	16.5567
YJL071W	1725	1698	445	3.34821
YJL070C	2667	2640	528	2.55517
YJL069C	1785	1758	3920	28.4877
YJL068C	900	873	5109	74.7673
YJL067W	351	324	40.7302	1.60606
YJL066C	759	732	1678.27	29.2914
YJL065C	504	477	983.454	26.3406
YJL064W	396	369	207.546	7.18585
YJL063C	717	690	2165	40.0865
YJL062W-A	258	231	2246	124.219
YJL062W	2493	2466	3364	17.4282
YJL061W	2142	2115	2289	13.8269
YJL060W	1335	1308	4411	43.0843
YJL059W	1227	1200	652	6.94154
YJL058C	1632	1605	449	3.57405
YJL057C	2004	1977	492	3.17942
YJL056C	2643	2616	513	2.50536
YJL055W	738	711	4392	78.9192
YJL054W	1437	1410	2113	19.1457
YJL053W	1140	1113	1852	21.2586
YJL052C-A	120	93	0	0
YJL052W	999	972	20807.2	273.487
YJL051W	2469	2442	821	4.29524
YJL050W	3222	3195	12676	50.6875
YJL049W	1353	1326	650	6.26267
YJL048C	1191	1164	726	7.96844
YJL047C-A	135	108	20	2.3659
YJL047C	2529	2502	703	3.5897
YJL046W	1230	1203	509	5.40558
YJL045W	1905	1878	69	0.4694
YJL044C	1377	1350	1277	12.085
YJL043W	774	747	12	0.205235
YJL042W	4197	4170	3628	11.1153
YJL041W	2472	2445	15497	80.9764
YJL039C	5052	5025	6415	16.3099
YJL038C	660	633	34	0.686223
YJL037W	675	648	11	0.216874
YJL036W	1272	1245	1870	19.1894
YJL035C	753	726	340	5.98318
YJL034W	2049	2022	54387.6	343.644
YJL033W	2313	2286	5135	28.6982
YJL032W	315	288	34.7472	1.54141
YJL031C	984	957	1270.25	16.9577
YJL030W	591	564	482	10.9184
YJL029C	2469	2442	1690	8.8416
YJL028W	336	309	0	0
YJL027C	417	390	0	0
YJL026W	1200	1173	40586	442.047
YJL026C-A	222	195	0	0
YJL025W	1545	1518	215	1.80949
YJL024C	585	558	1272	29.1234
YJL023C	1044	1017	153.844	1.93264
YJL022W	309	282	15.1558	0.686626
YJL020C	3474	3447	12630.2	46.812
YJL020W-A	258	231	0.0679497	0.00375807
YJL019W	2049	2022	1366	8.63096
YJL016W	1686	1659	454.685	3.5015
YJL015C	285	258	8.31476	0.411737
YJL014W	1605	1578	15552	125.913
YJL013C	1548	1521	347	2.91467
YJL012C	2166	2139	37796	225.748
YJL011C	486	459	1602	44.5902
YJL010C	2001	1974	4660	30.1598
YJL009W	327	300	296.132	12.6111
YJL008C	1707	1680	13992.9	106.411
YJL007C	315	288	48669	2158.99
YJL006C	972	945	855	11.5591
YJL005W	6081	6054	2605	5.49737
YJL004C	612	585	1385	30.2471
YJL003W	357	330	341	13.2017
YJL002C	1431	1404	11175	101.688
YJL001W	648	621	6918	142.324
YJR001W	1809	1782	4679	33.5456
YJR002W	1782	1755	4606	33.5302
YJR003C	1560	1533	1330	11.0841
YJR004C	1953	1926	45	0.298501
YJR005W	2103	2076	1517	9.33572
YJR005C-A	282	255	51	2.55517
YJR006W	1464	1437	1104	9.81527
YJR007W	915	888	17627	253.603
YJR008W	1017	990	183	2.3616
YJR009C	999	972	325756	4281.7
YJR010W	1536	1509	905	7.66212
YJR010C-A	285	258	1463	72.446
YJR011C	786	759	447	7.52412
YJR012C	624	597	384	8.21763
YJR013W	1212	1185	1161	12.5171
YJR014W	597	570	10566	236.824
YJR015W	1533	1506	7224	61.2834
YJR016C	1758	1731	38808	286.427
YJR017C	513	486	3151.46	82.8449
YJR018W	363	336	137.536	5.22959
YJR019C	1050	1023	540.908	6.75519
YJR020W	333	306	182.092	7.60255
YJR021C	945	918	216	3.00608
YJR022W	330	303	395.338	16.6692
YJR023C	402	375	4.66239	0.158843
YJR024C	735	708	2531	45.6719
YJR025C	534	507	3607	90.8925
YJR026W	1323	1296	832.525	8.20696
YJR027W	5268	5241	22773.3	55.514
YJR028W	1323	1296	675.337	6.65741
YJR029W	5268	5241	6918.48	16.865
YJR030C	2238	2211	912	5.26982
YJR031C	4227	4200	2768	8.41989
YJR032W	1182	1155	3080	34.0689
YJR033C	4074	4047	1378	4.35017
YJR034W	327	300	1035	44.0767
YJR035W	3258	3231	669	2.64532
YJR036C	2679	2652	100.922	0.486187
YJR037W	384	357	4.07771	0.145928
YJR038C	363	336	0	0
YJR039W	3366	3339	275	1.05222
YJR040W	2340	2313	2106	11.6325
YJR041C	3525	3498	3201	11.6911
YJR042W	2235	2208	3241	18.753
YJR043C	1053	1026	820	10.2107
YJR044C	423	396	1494	48.1998
YJR045C	1965	1938	133682	881.272
YJR046W	1815	1788	1594	11.3897
YJR047C	474	447	3542.77	101.257
YJR048W	330	303	3816.45	160.919
YJR049C	1593	1566	1793	14.6278
YJR050W	708	681	880	16.5092
YJR051W	1506	1479	2381	20.5675
YJR052W	1698	1671	914	6.98811
YJR053W	1725	1698	724	5.44742
YJR054W	1494	1467	371	3.23097
YJR055W	495	468	403	11.0014
YJR056C	711	684	723	13.5043
YJR057W	651	624	1243	25.4493
YJR058C	444	417	671	20.5578
YJR059W	2457	2430	3151	16.5665
YJR060W	1056	1029	7904	98.1344
YJR061W	2808	2781	166	0.7626
YJR062C	1374	1347	859	8.14733
YJR063W	378	351	4368	158.988
YJR064W	1689	1662	15793	121.401
YJR065C	1350	1323	10959	105.828
YJR066W	7413	7386	2632	4.55267
YJR067C	426	399	605	19.3719
YJR068W	1062	1035	3428	42.3146
YJR069C	594	567	6246	140.737
YJR070C	978	951	28666.3	385.106
YJR071W	369	342	189.743	7.08811
YJR072C	1158	1131	5536	62.535
YJR073C	621	594	2112	45.4252
YJR074W	657	630	1370	27.7824
YJR075W	1191	1164	5877	64.5049
YJR076C	1248	1221	5443	56.9525
YJR077C	936	909	17060	239.776
YJR078W	1362	1335	246	2.3542
YJR079W	330	303	0	0
YJR080C	1185	1158	1285	14.177
YJR082C	342	315	422	17.1156
YJR083C	930	903	863	12.2099
YJR084W	1272	1245	667	6.84457
YJR085C	318	291	3993	175.306
YJR086W	333	306	1616	67.4698
YJR087W	351	324	103.949	4.0989
YJR088C	879	852	5072.05	76.0561
YJR089W	2865	2838	693	3.11968
YJR090C	3456	3429	1612.32	6.00721
YJR091C	3276	3249	2970	11.6788
YJR092W	4344	4317	6635	19.6358
YJR093C	984	957	1932	25.792
YJR094C	1083	1056	359	4.3433
YJR094W-A	279	252	46383.7	2351.55
YJR095W	969	942	6	0.0813748
YJR096W	849	822	1074	16.6925
YJR097W	519	492	718	18.6444
YJR098C	1971	1944	414	2.72078
YJR099W	711	684	1457	27.2141
YJR100C	984	957	598	7.98324
YJR101W	801	774	1656	27.3344
YJR102C	609	582	513	11.2612
YJR103W	1737	1710	3299	24.6477
YJR104C	465	438	64005	1866.94
YJR105W	1023	996	37169	476.773
YJR106W	2178	2151	465	2.76186
YJR107W	987	960	2	0.0266164
YJR108W	372	345	105	3.8883
YJR109C	3357	3330	8914	34.1994
YJR110W	2067	2040	569	3.56346
YJR111C	852	825	843	13.0546
YJR112W	606	579	682	15.0486
YJR112W-A	330	303	107	4.5116
YJR113C	744	717	1289.56	22.9781
YJR114W	393	366	262.437	9.1608
YJR115W	510	483	39	1.03159
YJR116W	840	813	898	14.1116
YJR117W	1362	1335	8330	79.7175
YJR118C	612	585	2124	46.3862
YJR119C	2187	2160	308	1.82174
YJR120W	351	324	20	0.788633
YJR121W	1536	1509	32077	271.578
YJR122W	1494	1467	438	3.81447
YJR123W	678	651	271418	5326.57
YJR124C	1347	1320	1496	14.4793
YJR125C	1227	1200	6464	68.8192
YJR126C	2436	2409	1852	9.82187
YJR127C	4143	4116	1206.25	3.74414
YJR128W	360	333	2.02028	0.07751
YJR129C	1020	993	379	4.87618
YJR130C	1920	1893	485	3.27326
YJR131W	1650	1623	2198	17.3021
YJR132W	3147	3120	3795	15.5399
YJR133W	630	603	1917	40.6158
YJR134C	2124	2097	1101	6.70778
YJR135C	720	693	191	3.52119
YJR135W-A	264	237	2827	152.394
YJR136C	1266	1239	438	4.5164
YJR137C	4329	4302	4725	14.0321
YJR138W	4755	4728	849	2.29414
YJR139C	1080	1053	45262	549.155
YJR140C	4947	4920	1444	3.74966
YJR140W-A	150	123	0	0
YJR141W	1044	1017	194	2.43708
YJR142W	1029	1002	1868	23.8177
YJR143C	2289	2262	13686	77.299
YJR144W	810	783	2717	44.332
YJR145C	786	759	155658	2620.1
YJR146W	354	327	1.03797	0.0405532
YJR147W	1077	1050	698.962	8.5046
YJR148W	1131	1104	27487	318.089
YJR149W	1215	1188	34	0.365639
YJR150C	897	870	203	2.98103
YJR151C	3486	3459	15	0.0554026
YJR151W-A	51	24	0	0
YJR152W	1632	1605	5	0.0398002
YJR153W	1086	1059	23	0.277474
YJR154W	1041	1014	25	0.314986
YJR155W	867	840	2	0.0304187
YJR156C	1023	996	106.641	1.36791
YJR157W	363	336	0	0
YJR158W	1704	1677	0	0
YJR159W	1074	1047	60	0.73214
YJR160C	1809	1782	20.9948	0.15052
YJR161C	1152	1125	311.544	3.53799
YJR162C	351	324	0	0
YKL225W	348	321	0	0
YKL224C	372	345	0	0
YKL223W	333	306	0	0
YKL222C	2118	2091	96	0.586553
YKL221W	1422	1395	11	0.100741
YKL220C	2136	2109	27	0.16356
YKL219W	1224	1197	864.291	9.22477
YKL218C	981	954	606	8.11548
YKL217W	1851	1824	58	0.40625
YKL216W	945	918	40917	569.444
YKL215C	3861	3834	3949	13.1591
YKL214C	612	585	2814	61.4551
YKL213C	2148	2121	3951	23.7989
YKL212W	1872	1845	16542	114.546
YKL211C	1455	1428	6424	57.4734
YKL210W	3075	3048	53418	223.904
YKL209C	3873	3846	7075	23.5021
YKL208W	816	789	465	7.52949
YKL207W	762	735	4459	77.5068
YKL206C	804	777	1131	18.5965
YKL205W	3303	3276	2992	11.6683
YKL204W	1899	1872	6173	42.1289
YKL203C	7425	7398	2345	4.04966
YKL202W	582	555	0	0
YKL201C	3537	3510	319	1.16111
YKL198C	1989	1962	837	5.45025
YKL197C	3132	3105	1099	4.52195
YKL196C	603	576	7093	157.325
YKL195W	1212	1185	4682	50.4781
YKL194C	1389	1362	721	6.76313
YKL193C	1017	990	2187	28.223
YKL192C	378	351	8408	306.038
YKL191W	1605	1578	3514	28.4501
YKL190W	528	501	3831	97.6932
YKL189W	1200	1173	794	8.64793
YKL188C	2562	2535	33	0.166313
YKL187C	2253	2226	14	0.0803513
YKL186C	555	528	1913	46.2883
YKL185W	1767	1740	3130	22.9818
YKL184W	1401	1374	7972	74.126
YKL183C-A	213	186	24	1.6485
YKL183W	921	894	1189	16.9916
YKL182W	6156	6129	141795	295.57
YKL181W	1284	1257	11722	119.14
YKL180W	555	528	113428	2744.58
YKL179C	2040	2013	2859	18.1451
YKL178C	1413	1386	93.8123	0.864741
YKL177W	339	312	2.18774	0.0895842
YKL176C	2487	2460	811	4.21188
YKL175W	1512	1485	4015	34.5421
YKL174C	1857	1830	1705	11.9032
YKL173W	3027	3000	2211	9.4158
YKL172W	1284	1257	10848.7	110.264
YKL171W	2787	2760	452	2.09228
YKL170W	417	390	308.332	10.1005
YKL169C	384	357	919.668	32.9119
YKL168C	2175	2148	681	4.05044
YKL167C	414	387	1004	33.1446
YKL166C	1197	1170	1521	16.6086
YKL165C-A	234	207	4	0.246876
YKL165C	2760	2733	3774	17.6422
YKL164C	1026	999	62390.5	797.89
YKL163W	978	951	50.0393	0.672234
YKL162C-A	153	126	8	0.811165
YKL162C	1209	1182	249	2.69136
YKL161C	1302	1275	14	0.140284
YKL160W	438	411	2974	92.4462
YKL159C	636	609	646	13.5521
YKL157W	2859	2832	19222.3	86.7163
YKL156W	249	222	25476.2	1466.13
YKL156C-A	117	90	1586.82	225.255
YKL155C	1887	1860	811	5.57055
YKL154W	735	708	1364	24.6134
YKL153W	510	483	13973.4	369.61
YKL152C	744	717	553933	9870.24
YKL151C	1014	987	1679	21.7332
YKL150W	909	882	3114	45.1066
YKL149C	1218	1191	520	5.57804
YKL148C	1923	1896	2347	15.8148
YKL147C	618	591	27.1651	0.587237
YKL146W	2079	2052	2583.83	16.0871
YKL145W	1404	1377	19393.8	179.936
YKL145W-A	93	66	5.20927	1.00838
YKL144C	639	612	1360	28.3908
YKL143W	1392	1365	4248	39.7596
YKL142W	660	633	10304	207.966
YKL141W	597	570	4114	92.2103
YKL140W	1647	1620	1659	13.0834
YKL139W	1587	1560	1053.45	8.62738
YKL138C-A	210	183	790	55.1526
YKL138C	396	369	1116	38.6392
YKL137W	336	309	1341	55.4447
YKL136W	399	372	74.5319	2.5597
YKL135C	2181	2154	3071.47	18.2176
YKL134C	2319	2292	850	4.73799
YKL133C	1392	1365	117	1.09507
YKL132C	1293	1266	42.1611	0.425469
YKL131W	522	495	19.8389	0.512039
YKL130C	741	714	1994	35.6793
YKL129C	3819	3792	2861.35	9.64034
YKL128C	888	861	3659	54.2937
YKL127W	1713	1686	11706	88.7035
YKL126W	2043	2016	5822	36.8953
YKL125W	1884	1857	1908	13.1267
YKL124W	1740	1713	494.584	3.68869
YKL123W	381	354	11.416	0.412005
YKL122C	504	477	3349	89.6988
YKL121W	2559	2532	386	1.94766
YKL120W	975	948	7367	99.2824
YKL119C	648	621	1125.16	23.1479
YKL118W	312	285	12.8446	0.575791
YKL117W	651	624	28372.8	580.908
YKL116C	1557	1530	1209	10.0954
YKL115C	393	366	8	0.279254
YKL114C	1104	1077	2698	32.0049
YKL113C	1149	1122	2958	33.6818
YKL112W	2196	2169	4892.22	28.8162
YKL111C	336	309	121.782	5.03516
YKL110C	942	915	1885	26.3196
YKL109W	1665	1638	867	6.76231
YKL108W	1362	1335	620	5.93335
YKL107W	930	903	32	0.452743
YKL106C-A	120	93	3	0.412124
YKL106W	1356	1329	1736	16.6884
YKL105C	3399	3372	1752.27	6.639
YKL104C	2154	2127	13187	79.2079
YKL103C	1545	1518	7058	59.4018
YKL102C	306	279	6	0.274749
YKL101W	4557	4530	3595	10.1389
YKL100C	1764	1737	3504.09	25.773
YKL100W-A	90	63	51.9086	10.5266
YKL099C	753	726	2639	46.44
YKL098W	1074	1047	369	4.50266
YKL097C	411	384	0	0
YKL096C-B	150	123	2	0.207737
YKL096W-A	279	252	75048	3804.77
YKL096W	720	693	9614	177.24
YKL095W	837	810	682	10.7569
YKL094W	942	915	2716	37.9226
YKL093W	1020	993	71	0.91348
YKL092C	3315	3288	1203	4.67438
YKL091C	933	906	907	12.79
YKL090W	1332	1305	395	3.86702
YKL089W	1650	1623	1012	7.96621
YKL088W	1716	1689	2019	15.272
YKL087C	675	648	1423	28.0556
YKL086W	384	357	226	8.08779
YKL085W	1005	978	8164	106.648
YKL084W	351	324	1511	59.5812
YKL083W	615	588	99.6838	2.16589
YKL082C	1305	1278	3827.32	38.2607
YKL081W	1239	1212	127350	1342.42
YKL080W	1179	1152	16945	187.923
YKL079W	1971	1944	1062	6.9794
YKL078W	2208	2181	1313	7.69128
YKL077W	1179	1152	7527	83.4755
YKL076C	384	357	18.8216	0.673562
YKL075C	1353	1326	842.178	8.11429
YKL074C	1584	1557	1279	10.4947
YKL073W	2646	2619	5700	27.8054
YKL072W	2301	2274	707	3.97209
YKL071W	771	744	43	0.738389
YKL070W	510	483	0	0
YKL069W	543	516	1229	30.4293
YKL068W-A	237	210	548	33.3389
YKL068W	2880	2853	5159	23.1022
YKL067W	462	435	8758	257.22
YKL066W	444	417	2	0.0612751
YKL065W-A	222	195	9	0.589655
YKL065C	621	594	3113	66.9549
YKL064W	2910	2883	2224	9.85553
YKL063C	504	477	1690	45.2645
YKL062W	1893	1866	1852	12.68
YKL061W	342	315	347	14.0737
YKL060C	1080	1053	1.32045e+06	16020.8
YKL059C	1326	1299	1564	15.3822
YKL058W	369	342	1561	58.3132
YKL057C	3114	3087	3697	15.3004
YKL056C	504	477	119768	3207.84
YKL055C	837	810	206	3.24917
YKL054C	2217	2190	40419.6	235.796
YKL053C-A	261	234	1760	96.0919
YKL053W	375	348	4.14389	0.152132
YKL052C	879	852	1112.86	16.6874
YKL051W	1062	1035	510	6.29535
YKL050C	2769	2742	11	0.0512525
YKL049C	690	663	1208	23.2779
YKL048C	1923	1896	437	2.94464
YKL047W	1551	1524	1269	10.6382
YKL046C	1350	1323	4920	47.5111
YKL045W	1587	1560	1782	14.594
YKL044W	321	294	35	1.52093
YKL043W	1101	1074	1101	13.097
YKL042W	1092	1065	1513	18.1501
YKL041W	675	648	1741	34.3252
YKL040C	771	744	2724	46.7761
YKL039W	1572	1545	6388	52.8234
YKL038W	3513	3486	1212	4.44186
YKL037W	357	330	12	0.464576
YKL036C	393	366	187.343	6.53953
YKL035W	1500	1473	25601.7	222.052
YKL034W	2277	2250	1454	8.25604
YKL033W-A	711	684	4261	79.5876
YKL033W	3117	3090	716	2.96036
YKL032C	1794	1767	6910.04	49.9613
YKL031W	414	387	5	0.165063
YKL030W	606	579	90.0749	1.98754
YKL029C	2010	1983	13487.9	86.8985
YKL028W	1449	1422	2004.69	18.011
YKL027W	1344	1317	1737	16.8502
YKL026C	504	477	25	0.669594
YKL025C	2040	2013	3527	22.3847
YKL024C	615	588	6726	146.14
YKL023C-A	228	201	367	23.327
YKL023W	834	807	916	14.5015
YKL022C	2523	2496	1504	7.69827
YKL021C	1407	1380	2655	24.5796
YKL020C	3249	3222	2358	9.34992
YKL019W	951	924	1675	23.1597
YKL018C-A	300	273	656	30.6995
YKL018W	990	963	1607	21.3196
YKL017C	2052	2025	565.15	3.56557
YKL016C	525	498	5352	137.302
YKL015W	2940	2913	576	2.52622
YKL014C	5295	5268	6064	14.7063
YKL013C	516	489	5623	146.909
YKL012W	1752	1725	1141	8.45058
YKL011C	1062	1035	337	4.15987
YKL010C	4452	4425	4424	12.773
YKL009W	711	684	8612	160.856
YKL008C	1257	1230	5796	60.2023
YKL007W	807	780	4012	65.7137
YKL006C-A	294	267	624	29.8582
YKL006W	417	390	116509	3816.67
YKL005C	1785	1758	1192	8.66258
YKL004W	1206	1179	3153	34.1665
YKL003C	396	369	966	33.4457
YKL002W	699	672	2021	38.4226
YKL001C	609	582	1513	33.2128
YKR001C	2115	2088	23487	143.71
YKR002W	1707	1680	2267	17.2398
YKR003W	1347	1320	2628	25.4356
YKR004C	1134	1107	253	2.91986
YKR005C	1578	1551	31	0.255352
YKR006C	795	768	2475	41.1722
YKR007W	555	528	787	19.0428
YKR008W	1878	1851	2855	19.7056
YKR009C	2703	2676	163	0.7782
YKR010C	2316	2289	994	5.54792
YKR011C	1062	1035	2549	31.4644
YKR012C	378	351	247.489	9.00821
YKR013W	990	963	12141.5	161.078
YKR014C	705	678	4686	88.3003
YKR015C	1707	1680	1	0.00760467
YKR016W	1623	1596	1976	15.8177
YKR017C	1656	1629	292	2.29008
YKR018C	2178	2151	6852	40.6974
YKR019C	1848	1821	522	3.66227
YKR020W	495	468	661	18.0445
YKR021W	2748	2721	699	3.282
YKR022C	969	942	539	7.31017
YKR023W	1593	1566	927	7.56272
YKR024C	2229	2202	2300	13.3444
YKR025W	849	822	2955	45.9278
YKR026C	918	891	2776	39.8044
YKR027W	2298	2271	938	5.27686
YKR028W	3102	3075	3530	14.6663
YKR029C	2256	2229	1632	9.35405
YKR030W	822	795	824	13.2419
YKR031C	5052	5025	1682	4.27641
YKR032W	315	288	0	0
YKR033C	426	399	1	0.0320197
YKR034W	810	783	0	0
YKR035C	642	615	751.667	15.6149
YKR035W-A	615	588	1310.33	28.4704
YKR036C	1932	1905	534	3.58126
YKR037C	888	861	656	9.73398
YKR038C	1161	1134	2410	27.1515
YKR039W	1809	1782	849	6.08681
YKR040C	504	477	5.13686	0.137584
YKR041W	753	726	96.8631	1.70456
YKR042W	1098	1071	64759	772.503
YKR043C	816	789	11246	182.1
YKR044W	1332	1305	346	3.38731
YKR045C	552	525	536	13.0435
YKR046C	852	825	1766	27.3481
YKR047W	306	279	105.031	4.80953
YKR048C	1254	1227	14697	153.029
YKR049C	402	375	735	25.0407
YKR050W	2670	2643	55	0.265861
YKR051W	1257	1230	301	3.12645
YKR052C	915	888	1061	15.2648
YKR053C	1215	1188	187	2.01101
YKR054C	12279	12252	1404	1.46403
YKR055W	876	849	812	12.2191
YKR056W	1920	1893	4827	32.5774
YKR057W	264	237	32565.9	1755.51
YKR058W	1851	1824	71	0.497306
YKR059W	1188	1161	92898	1022.27
YKR060W	825	798	1113	17.8189
YKR061W	1278	1251	121	1.23571
YKR062W	987	960	3254	43.3048
YKR063C	1509	1482	698	6.01724
YKR064W	2592	2565	480	2.3908
YKR065C	594	567	4578	103.153
YKR066C	1086	1059	6871.55	82.8988
YKR067W	2232	2205	2204	12.7701
YKR068C	582	555	1774	40.8367
YKR069W	1782	1755	217	1.57969
YKR070W	1059	1032	2413	29.8722
YKR071C	1047	1020	7522	94.2156
YKR072C	1689	1662	3667.99	28.196
YKR073C	321	294	2	0.0869105
YKR074W	468	441	2736	79.2624
YKR075C	924	897	325	4.62893
YKR075W-A	270	243	0	0
YKR076W	1113	1086	431	5.07034
YKR077W	1092	1065	1149	13.7835
YKR078W	1758	1731	408	3.01129
YKR079C	2517	2490	1352	6.93693
YKR080W	963	936	3948	53.8879
YKR081C	1035	1008	7651	96.9722
YKR082W	3474	3447	4440	16.4563
YKR083C	402	375	529	18.0225
YKR084C	1836	1809	5315	37.5366
YKR085C	588	561	1919	43.7021
YKR086W	3216	3189	889	3.56153
YKR087C	1038	1011	943	11.9165
YKR088C	1014	987	2011	26.0306
YKR089C	2733	2706	1978.57	9.34145
YKR090W	2121	2094	2318	14.1425
