genes_id	tAI	stAI
YKL152C	0.646773298472669	0.451305829226118
YKL151C	0.38379325638899	0.274609599945758
YKL150W	0.451908573121647	0.286699358065158
YKL149C	0.35498144352073	0.240807690933171
YKL148C	0.44340426744966	0.275656971007157
YKL147C	0.289697600392482	0.203730978356888
YKL146W	0.340595707137988	0.238091406871194
YKL145W	0.453793931813198	0.288560381165145
YKL145W-A	0.21044014094634	0.17555896146787
YKL144C	0.361383612703751	0.267403970847045
YKL143W	0.409160065435252	0.267620391011821
YKL142W	0.434324231313422	0.294711376988873
YKL141W	0.409687147183181	0.277939233237993
YKL140W	0.381060642354923	0.251564404195848
YKL139W	0.366277294656006	0.242541858405759
YKL138C-A	0.324720043421472	0.213888867293111
YKL138C	0.448110602547508	0.299721926367041
YKL137W	0.34484540751249	0.248963803120606
YKL136W	0.300593253734505	0.188471719691382
YKL135C	0.384846701725498	0.257680105813615
YKL134C	0.360597694134016	0.237863214867355
YKL133C	0.361392843279778	0.244321558047195
YKL132C	0.328553703711738	0.231066570938275
YKL131W	0.312190280631186	0.23132440869733
YKL130C	0.375698188069827	0.273255514692895
YKL129C	0.393200387842159	0.259717800211617
YKL128C	0.373420150831039	0.246104786079088
YKL127W	0.437765486744544	0.275529560965679
YKL126W	0.406337804044431	0.250568997739919
YKL125W	0.373396800978792	0.24253487715799
YKL124W	0.389376145658749	0.245680692119771
YKL123W	0.305140493339404	0.229650349187262
YKL122C	0.381779347076598	0.272842777336327
YKL121W	0.356691175892126	0.232872419099605
YKL120W	0.423075791008461	0.265528365992311
YKL119C	0.339268569789695	0.255695851650687
YKL118W	0.337437672844152	0.198111829305231
YKL117W	0.494479101420078	0.319717190881307
YKL116C	0.330439621472955	0.234525917709796
YKL115C	0.304917345302954	0.194173086863289
YKL114C	0.40577746828539	0.271486470415766
YKL113C	0.412278884394053	0.288433063878784
YKL112W	0.40854810651895	0.240855471986931
YKL111C	0.278982867676433	0.142916383038835
YKL110C	0.345781676907851	0.242598404752334
YKL109W	0.421757797430228	0.257080046697107
YKL108W	0.348081104960536	0.278892583433571
YKL107W	0.351234841045044	0.231374425571244
YKL106C-A	0.233186128818414	0.204927731970647
YKL106W	0.373862634876176	0.241557184405606
YKL105C	0.35225261133569	0.245301898680582
YKL104C	0.455371830507678	0.290517726139219
YKL103C	0.423079063509227	0.290756250443659
YKL102C	0.323307161491376	0.201600712333422
YKL101W	0.364906678306153	0.25158702871936
YKL100C	0.403890332880448	0.254297562351165
YKL100W-A	0.364796562280456	0.184945522795131
YKL099C	0.397295281372723	0.302443357404164
YKL098W	0.343470679411363	0.251395516107598
YKL097C	0.269967252090846	0.22110812223254
YKL096C-B	0.413155316758272	0.257448600774211
YKL096W-A	0.604499520634595	0.384396530511193
YKL096W	0.472855791206827	0.307041734143394
YKL095W	0.373770489990472	0.284481380670502
YKL094W	0.399334144593275	0.269074769037571
YKL093W	0.343793159274889	0.233466391204733
YKL092C	0.365011667874254	0.245601196722509
YKL091C	0.395177102002688	0.271336505353576
YKL090W	0.344801657009857	0.230756612977263
YKL089W	0.386137302689964	0.266683299719245
YKL088W	0.382953838695187	0.282983178233852
YKL087C	0.376019032045893	0.261163663563666
YKL086W	0.291658307110134	0.271896696425149
YKL085W	0.501177046917549	0.334039179020329
YKL084W	0.331396353870749	0.210736242620786
YKL083W	0.269398224084435	0.150653236969865
YKL082C	0.449256551201895	0.325032852794463
YKL081W	0.574895236036141	0.37659168679771
YKL080W	0.460326694936703	0.313835023274501
YKL079W	0.362425725835807	0.25047378095563
YKL078W	0.361852355664009	0.235194150429333
YKL077W	0.42575672637044	0.269052457340112
YKL076C	0.338223049910071	0.285668866698717
YKL075C	0.391989619277196	0.271635260321645
YKL074C	0.369754928535394	0.243176409657758
YKL073W	0.398996320259216	0.269091833310871
YKL072W	0.354163462834538	0.228614099990192
YKL071W	0.369284893427675	0.232668988420585
YKL070W	0.358231843699989	0.264013837738695
YKL069W	0.406051253078688	0.255785967447114
YKL068W-A	0.34525898321756	0.236170254181976
YKL068W	0.348842369567829	0.204820845103173
YKL067W	0.460959560495821	0.291135060723549
YKL066W	0.275922741742372	0.168913244934931
YKL065W-A	0.380806018617594	0.23882559349653
YKL065C	0.393951549427993	0.281559405629973
YKL064W	0.38055595067325	0.246543634423688
YKL063C	0.416857787496647	0.267659330866069
YKL062W	0.382693471102968	0.23868386215539
YKL061W	0.356288852442267	0.258072595974341
YKL060C	0.635176026940617	0.415233367613346
YKL059C	0.379255899462467	0.280893948764005
YKL058W	0.349739222527691	0.241173683842075
YKL057C	0.36717889968872	0.226578099821192
YKL056C	0.632594204988578	0.406038657428093
YKL055C	0.366974457853753	0.264046519603286
YKL054C	0.440225799170593	0.313719521784332
YKL053C-A	0.374866134507994	0.26740880842009
YKL053W	0.26393495654953	0.215083955436492
YKL052C	0.334114767553824	0.232268679759093
YKL051W	0.366975717752717	0.230687122407347
YKL050C	0.390080384780799	0.264853831900503
YKL049C	0.352562839179892	0.28464868255712
YKL048C	0.320213875288316	0.228103510828658
YKL047W	0.355128999971537	0.223246150716927
YKL046C	0.426371050144637	0.243081909461553
YKL045W	0.37633591657735	0.266141243446738
YKL044W	0.291041187119238	0.209390673394266
YKL043W	0.371221546788448	0.264795656459144
YKL042W	0.364617319836142	0.254676741440749
YKL041W	0.376695887263614	0.312559348956352
YKL040C	0.432653632976469	0.279898185212942
YKL039W	0.395655204417431	0.25570544797454
YKL038W	0.353615097090345	0.245404268283547
YKL037W	0.270979758833424	0.188758377718999
YKL036C	0.299888332743203	0.218745475858557
YKL035W	0.492253555415091	0.319047331415556
YKL034W	0.337482550187133	0.223153493192316
YKL033W-A	0.412137017863544	0.266387578322473
YKL033W	0.357817827055718	0.241547804941252
YKL032C	0.389897037777821	0.294726931260907
YKL031W	0.355004156498893	0.239513540762523
YKL030W	0.291583727606342	0.189442140173508
YKL029C	0.437701138160956	0.311156910793936
YKL028W	0.440350443341202	0.285030549248299
YKL027W	0.373067170491699	0.254446430123859
YKL026C	0.358526775650002	0.257232717824019
YKL025C	0.377106958315188	0.240240207382295
YKL024C	0.447521394415153	0.310619959188706
YKL023C-A	0.347053891226325	0.251028399314819
YKL023W	0.368663937884295	0.292702928154161
YKL022C	0.365295676435863	0.240615013496247
YKL021C	0.416160554738579	0.261386337779935
YKL020C	0.374781494032977	0.244514897696802
YKL019W	0.35574334696959	0.270840904134176
YKL018C-A	0.302168512379369	0.262208459199336
YKL018W	0.371511233209139	0.235149081546646
YKL017C	0.402438635646008	0.27684123928317
YKL016C	0.450297472735868	0.316764675647735
YKL015W	0.394136255353537	0.247304282242501
YKL014C	0.383045845930366	0.256539462479915
YKL013C	0.392543717658287	0.285127236831511
YKL012W	0.370256662519293	0.259226653319398
YKL011C	0.34400190512373	0.246334053968302
YKL010C	0.37582667887934	0.242752348397778
YKL009W	0.483420297442229	0.327585173675746
YKL008C	0.400280199776372	0.255879676258469
YKL007W	0.415769077666254	0.261989354164977
YKL006C-A	0.309256608189285	0.251937705955921
YKL006W	0.634349473880203	0.457889985579122
YKL005C	0.391072630830003	0.269904604790775
YKL004W	0.360500650076123	0.223805581432807
YKL003C	0.34771056399084	0.265618553939637
YKL002W	0.362756702633818	0.283793889635187
YKL001C	0.461682613694896	0.303867638335582
YKR001C	0.457703586353473	0.305610263599328
YKR002W	0.383062565106472	0.25642283181409
YKR003W	0.39131581083842	0.257768146491822
YKR004C	0.336411546885211	0.20809898348256
YKR005C	0.360386607728135	0.234416684235429
YKR006C	0.434604471705622	0.312185534776656
YKR007W	0.35053974948334	0.26237063937697
YKR008W	0.403765342299672	0.253606740402971
YKR009C	0.403577030204274	0.262931088112904
YKR010C	0.362350423811758	0.232541046497975
YKR011C	0.377083758998648	0.262393737370665
YKR012C	0.252589665106951	0.213286844670969
YKR013W	0.427130746758776	0.284857168804395
YKR014C	0.434931994576548	0.2975668890175
YKR015C	0.369711125984923	0.250814545477823
YKR016W	0.401762194304429	0.273248667345099
YKR017C	0.360096938949707	0.22341615968997
YKR018C	0.414035395214481	0.273693138052505
YKR019C	0.347704667863906	0.243186903240843
YKR020W	0.41194462389667	0.300936360683035
YKR021W	0.350413161313238	0.223184447914694
YKR022C	0.372345083838995	0.270169033993294
YKR023W	0.385963167987045	0.269686695579848
YKR024C	0.391091426120521	0.256940493974735
YKR025W	0.426139815417995	0.301721933581839
YKR026C	0.383741306111384	0.243688819452089
YKR027W	0.341416582638869	0.232425663381332
YKR028W	0.389714173775911	0.248033030807759
YKR029C	0.354916061488333	0.24373409878244
YKR030W	0.350521879335566	0.2212374343781
YKR031C	0.375670375933224	0.249947787904286
YKR032W	0.277331627784642	0.182756422744809
YKR033C	0.327463178621773	0.237176357586493
YKR034W	0.342062190433847	0.256050398932894
YKR035C	0.304304576419397	0.185028014881485
YKR035W-A	0.406123588048011	0.29129497781239
YKR036C	0.353139205419379	0.243052494273167
YKR037C	0.382307064836056	0.26934294581032
YKR038C	0.346045461594828	0.24046819800187
YKR039W	0.455667337677388	0.278734360817829
YKR040C	0.333968096629365	0.213504333270431
YKR041W	0.363596255634943	0.282590940376336
YKR042W	0.534561894279159	0.313402722495257
YKR043C	0.413749502438894	0.312065856823769
YKR044W	0.350416324720707	0.253197563050827
YKR045C	0.273895425999883	0.259236059839488
YKR046C	0.437522847852868	0.346329801806439
YKR047W	0.209760082761328	0.151350572432814
YKR048C	0.423510655605152	0.353428194003451
YKR049C	0.339086066850232	0.303923750103991
YKR050W	0.350495723635841	0.277134588648824
YKR051W	0.334897741353096	0.216529125453147
YKR052C	0.348688962311203	0.244178401855547
YKR053C	0.337167189222375	0.225777667205525
YKR054C	0.357387413774607	0.237962200259226
YKR055W	0.316517677772418	0.212099401846532
YKR056W	0.413652064299078	0.263498953515058
YKR057W	0.574417610601511	0.365989859765899
YKR058W	0.392882148201221	0.254193573844401
YKR059W	0.621647563521591	0.400354457391422
YKR060W	0.388849826281184	0.26233567499017
YKR061W	0.351748989879459	0.224644419046441
YKR062W	0.431930081752285	0.308639132889585
YKR063C	0.343272765299864	0.239949499200527
YKR064W	0.342770335120803	0.237348789613132
YKR065C	0.388872879606844	0.256105515717862
YKR066C	0.414526867179105	0.304335314653245
YKR067W	0.38696055776779	0.271080122668203
YKR068C	0.376761098983761	0.252985471783512
YKR069W	0.361803762411339	0.261968152258882
YKR070W	0.388754439979485	0.25114414292629
YKR071C	0.411843878808842	0.266698564621163
YKR072C	0.394112589460898	0.280856000023203
YKR073C	0.264654216899145	0.188195099139408
YKR074W	0.402545996278775	0.281690321849294
YKR075C	0.382968141138305	0.264556828800154
YKR075W-A	0.397562953249687	0.266587797569805
YKR076W	0.418569506856507	0.27769669276073
YKR077W	0.334675624948234	0.232546546859064
YKR078W	0.368276705869765	0.247965933465948
YKR079C	0.400249493954258	0.255055972311424
YKR080W	0.413681280079161	0.274140801021339
YKR081C	0.461945528252895	0.304856525221957
YKR082W	0.378679727905738	0.246035125118264
YKR083C	0.358624353525316	0.249229365975334
YKR084C	0.383614758804256	0.257628123911402
YKR085C	0.37202637146864	0.265896601190018
YKR086W	0.358933477233948	0.257938070450534
YKR087C	0.337775505018339	0.233089295522926
YKR088C	0.397121353930127	0.245547863440664
YKR089C	0.353983230866676	0.246599621804059
YKR090W	0.370733361183877	0.256499079794111
YKR091W	0.326550071272173	0.251373743385176
YKR092C	0.405248351733295	0.278971394509681
YKR093W	0.450640943804781	0.291952214530881
YKR094C	0.597254962113385	0.393748235432176
YKR095W	0.407430804343955	0.30148559914979
YKR095W-A	0.281452890620355	0.245873150579089
YKR096W	0.365418655417675	0.24069234036452
YKR097W	0.471975936456301	0.29672791411723
YKR098C	0.353367017976578	0.247028797568269
YKR099W	0.340921640244079	0.236681424515472
YKR100C	0.346817793339389	0.228567734616001
YKR101W	0.338762587888368	0.244117135157783
YKR102W	0.36351196923088	0.232325671185423
YKR103W	0.356530000719848	0.231158676981214
YKR104W	0.338767856569303	0.24743342703688
YKR105C	0.340378360021591	0.209188353125721
YKR106W	0.337646319999877	0.231278637755182
YLL067C	0.32694491969478	0.252058894960617
YLL067W-A	0.25073303875981	0.198409396317687
YLL066W-B	0.313333240642275	0.219170149123552
YLL066C	0.323274561996166	0.250496532551245
YLL066W-A	0.25073303875981	0.198409396317687
YLL065W	0.323921549110726	0.19102837524109
YLL064C	0.5763672609126	0.374796415430114
YLL063C	0.326812888319957	0.232420379155018
YLL062C	0.371127736682598	0.258551304868337
YLL061W	0.361803222855863	0.239405537824992
YLL060C	0.317173215526574	0.238709892419154
YLL059C	0.298692018139289	0.209750912966834
YLL058W	0.361188357858615	0.255130764249554
YLL057C	0.391584435523795	0.24917365037183
YLL056C	0.395003270962351	0.264276491036027
YLL055W	0.383523313181054	0.244502753572559
YLL054C	0.358567310551692	0.226384965561289
YLL053C	0.459464410628101	0.292488994443323
YLL052C	0.402604073985886	0.241980873435876
YLL051C	0.302706558727054	0.212397363538397
YLL050C	0.571882741300665	0.339954631313097
YLL049W	0.352587259814506	0.243962141577046
YLL048C	0.414227179718177	0.259296629298768
YLL047W	0.352540474014509	0.200584316719648
YLL046C	0.375812522236553	0.255405300007988
YLL045C	0.669548320328422	0.490830324958152
YLL044W	0.275129203745745	0.153570408866481
YLL043W	0.387885565619136	0.241909541278384
YLL042C	0.288760491217687	0.211852880748131
YLL041C	0.403369179224199	0.273944232958029
YLL040C	0.402967637628939	0.267772468225809
YLL039C	0.487915294051714	0.335162148460862
YLL038C	0.274497656385342	0.257915446024591
YLL037W	0.319072621839112	0.18887655312416
YLL036C	0.359668324298792	0.256026891286592
YLL035W	0.346960036938805	0.242364343031592
YLL034C	0.418175649077572	0.288597383830734
YLL033W	0.313638639267078	0.240506676243828
YLL032C	0.378719667993808	0.252926202697898
YLL031C	0.390402047271766	0.252696191390698
YLL030C	0.345429204482651	0.223898190405678
YLL029W	0.386046232213498	0.269878949691485
YLL028W	0.406192207808883	0.261975334135951
YLL027W	0.361957517897205	0.282943555973407
YLL026W	0.491802871836831	0.319914671774556
YLL025W	0.561111938256933	0.36070223537885
YLL024C	0.650746445429621	0.420436848690346
YLL023C	0.40105391811222	0.267181666789712
YLL022C	0.396862612170336	0.29309275117339
YLL021W	0.394271289441462	0.284899033691032
YLL020C	0.299036565640734	0.165011065129734
YLL019C	0.371634690364368	0.258917660903178
YLL019W-A	0.296990119379293	0.216288188898673
YLL018C-A	0.357285216858645	0.261021580898074
YLL018C	0.507006664783139	0.349995954525545
YLL015W	0.377826721142915	0.251638983988927
YLL014W	0.346688354328849	0.216815126653545
YLL013C	0.407956112995206	0.271483538662487
YLL012W	0.381234061111516	0.247598490049534
YLL011W	0.440929247163068	0.267397078952745
YLL010C	0.321534622681565	0.248334399384289
YLL009C	0.488004645513646	0.36874253142902
YLL008W	0.463477886060244	0.310458478765703
YLL007C	0.340773791829682	0.228159697545639
YLL006W-A	0.372623717647227	0.249382347300814
YLL006W	0.354895975881652	0.237322007287014
YLL005C	0.342948980316469	0.23159474386192
YLL004W	0.354336630412075	0.231967146831986
YLL003W	0.347318188801221	0.248766491199398
YLL002W	0.35222379171885	0.246469468666499
YLL001W	0.400718856854459	0.261001307715269
YLR001C	0.339168787744469	0.228130772377373
YLR002C	0.399569856820567	0.275254179223971
YLR003C	0.372972317289913	0.242430208456393
YLR004C	0.415682008038817	0.266977460197878
YLR005W	0.362041599275728	0.241633824083655
YLR006C	0.328569118285197	0.233124239410443
YLR007W	0.341588210014411	0.24715270795286
YLR008C	0.423110586483883	0.260421355628214
YLR009W	0.536014036615407	0.383021949856846
YLR010C	0.367752108882701	0.239286261366828
YLR011W	0.302927782805081	0.223168603521679
YLR012C	0.433743273914646	0.290955632412126
YLR013W	0.351800618645192	0.254957802792426
YLR014C	0.338192643098546	0.230724606686243
YLR015W	0.363856349072253	0.254993086648197
YLR016C	0.34510732881775	0.250527133450383
YLR017W	0.419991816711498	0.285667335360042
YLR018C	0.329212616291608	0.254940506005602
YLR019W	0.384054852356429	0.256687956969043
YLR020C	0.364020226675604	0.237662046388471
YLR021W	0.379469005439851	0.250135322695652
YLR022C	0.371125050429996	0.26820742347906
YLR023C	0.382126201523499	0.247218603297821
YLR024C	0.354793807371027	0.227657060771414
YLR025W	0.384473324452502	0.270163701611312
YLR026C	0.387845166910578	0.280529883084706
YLR027C	0.420257029694764	0.286931218779818
YLR028C	0.410687385574392	0.281529291539207
YLR029C	0.61165156350222	0.420287424190367
YLR030W	0.362234752172969	0.265926029045325
YLR031W	0.370976842812125	0.254513548669472
YLR032W	0.380474738148635	0.25649670926128
YLR033W	0.376604949634325	0.248741483893331
YLR034C	0.413048233610906	0.264847153412813
YLR035C	0.344154228339778	0.250437839803274
YLR035C-A	0.349798594432538	0.236355811006718
YLR036C	0.335742539972899	0.230959419049425
YLR037C	0.56351723530933	0.366912255173818
YLR038C	0.468862042940698	0.266201723000932
YLR039C	0.371746785434882	0.245112012886088
YLR040C	0.372140801371316	0.238395726429042
YLR041W	0.316864141917798	0.247411397598334
YLR042C	0.340386951932148	0.213019639440401
YLR043C	0.559670601432378	0.375231346935754
YLR044C	0.645443947864422	0.431076060388535
YLR045C	0.376352909875766	0.274071038895089
YLR046C	0.332557366618532	0.214929326548728
YLR047C	0.346620383924986	0.236720261648658
YLR048W	0.621756055146207	0.413130013312757
YLR049C	0.361145452607886	0.238624291531928
YLR050C	0.372142905715182	0.264382364513604
YLR051C	0.411608938402395	0.281893984819839
YLR052W	0.398780582846194	0.265369190395418
YLR053C	0.352959837990674	0.238221512646091
YLR054C	0.346264500916768	0.240246181435357
YLR055C	0.377891839083091	0.267786288463897
YLR056W	0.428569417030379	0.293290902658784
YLR057W	0.352559036276612	0.260709764985413
YLR058C	0.565002100372461	0.373947577562166
YLR059C	0.378597852211213	0.283656583121412
YLR060W	0.48948383524357	0.316576261807547
YLR061W	0.664197462459979	0.439498129523062
YLR062C	0.335141296523519	0.176903687093283
YLR063W	0.354752532557107	0.236040468584888
YLR064W	0.344695341754972	0.219875728531325
YLR065C	0.399837526495448	0.276294465300682
YLR066W	0.405289466442668	0.245984785501625
YLR067C	0.34993032977627	0.236404419071634
YLR068W	0.483051849305542	0.369489369042636
YLR069C	0.428285904515024	0.281493627838342
YLR070C	0.33067795756136	0.232725547286267
YLR071C	0.375358209816009	0.2544596323356
YLR072W	0.367425427905709	0.266930737130041
YLR073C	0.345001408408916	0.26341454068167
YLR074C	0.36985730295783	0.291011940362113
YLR075W	0.621743018634951	0.412389937537124
YLR076C	0.396224069043911	0.234219268246752
YLR077W	0.37458169848642	0.260209745935818
YLR078C	0.403539545844831	0.279970094872505
YLR079W	0.345813034996454	0.250132198033886
YLR080W	0.350640327600823	0.250445143797914
YLR081W	0.447820124841592	0.273788572182271
YLR082C	0.34845011168815	0.259990960385579
YLR083C	0.406415787225719	0.251983197103973
YLR084C	0.347786899233189	0.212267327131389
YLR085C	0.324727709081772	0.221010034071689
YLR086W	0.383583942197157	0.276660576763391
YLR087C	0.356261041329571	0.236245217808477
YLR088W	0.357221644481717	0.241036462401714
YLR089C	0.432082167192451	0.295195814695782
YLR090W	0.393715634594371	0.260836548135712
YLR091W	0.286248436937297	0.237416620232526
YLR092W	0.398588981013233	0.255521857892755
YLR093C	0.364780368746016	0.245498867904521
YLR094C	0.357006244919205	0.266199298001784
YLR095C	0.368411355062206	0.261517010254032
YLR096W	0.36730400150473	0.247735539885153
YLR097C	0.374801672076273	0.240318292502892
YLR098C	0.372084145567203	0.250519439594199
YLR099C	0.350017389841556	0.26601051925216
YLR099W-A	0.312960851696731	0.261417247448765
YLR100W	0.381503715718242	0.263667154320041
YLR101C	0.309248509658726	0.178197724390268
YLR102C	0.319556987151603	0.223724555785013
YLR103C	0.358450994344006	0.240477822184085
YLR104W	0.347035639625943	0.206895181657343
YLR105C	0.355819395023589	0.23702160626692
YLR106C	0.396185515871884	0.259578022396252
YLR107W	0.36451084756938	0.233161474904686
YLR108C	0.382726310939761	0.260250675256876
YLR109W	0.54860851996755	0.351190402616212
YLR110C	0.61027689864306	0.399783227171366
YLR111W	0.305843331992103	0.246008791664111
YLR112W	0.241041565399959	0.200583725657777
YLR113W	0.41442264640728	0.277245590449184
YLR114C	0.389939235568323	0.246067761612204
YLR115W	0.362333923231409	0.243983149488886
YLR116W	0.338724705519869	0.241348621674637
YLR117C	0.355316685048248	0.269476474457774
YLR118C	0.390860467233627	0.240921227542385
YLR119W	0.359988445601582	0.267448302622776
YLR120C	0.37860180957271	0.235184539848672
YLR120W-A	0.250354249108059	0.198592479326184
YLR121C	0.371220932883981	0.250949180772634
YLR122C	0.319792476023064	0.235809895734196
YLR123C	0.294033847268989	0.208240740953153
YLR124W	0.299422182560485	0.22165603486885
YLR125W	0.40881185114324	0.275079537776518
YLR126C	0.366138977879217	0.235657946821134
YLR127C	0.345789536543409	0.228102313800667
YLR128W	0.341086584233927	0.264934398946535
YLR129W	0.401671857814276	0.257559080189573
YLR130C	0.356324574612882	0.224919426031758
YLR131C	0.338768562058101	0.233591496215869
YLR132C	0.30410767893627	0.234343283969063
YLR133W	0.394847825775265	0.2614800922718
YLR134W	0.604796916189352	0.388575222892193
YLR135W	0.355299019091955	0.255596707103217
YLR136C	0.391721335780911	0.292434979225648
YLR137W	0.334090384132161	0.25905745244198
YLR138W	0.359583013139048	0.240163495550945
YLR139C	0.348813319996505	0.2461661789133
YLR140W	0.288952735546701	0.204225525926225
YLR141W	0.307177514223452	0.26301804153522
YLR142W	0.424048128052745	0.290188808337251
YLR143W	0.393454906030131	0.245019226557843
YLR144C	0.377967813397499	0.235798498639478
YLR145W	0.330772796911999	0.253356001827379
YLR146C	0.413428594189548	0.246560253831424
YLR146W-A	0.344880000565521	0.253566652285738
YLR147C	0.332141308547641	0.252880684979847
YLR148W	0.378970090823138	0.254477917503427
YLR149C	0.370093351655156	0.223941683946442
YLR149C-A	0.377843041285089	0.238191291104934
YLR150W	0.646631299492615	0.467106702823871
YLR151C	0.346995884653474	0.230450320507273
YLR152C	0.351166305320807	0.225217221374555
YLR153C	0.495476175424647	0.298944741314504
YLR154C	0.362163909408783	0.252934321704247
YLR154W-A	0.277261578140181	0.241844916143285
YLR154W-B	0.208826393453964	0.219211630772463
YLR154W-C	0.328212048451794	0.265099990165724
YLR154W-E	0.335028317933577	0.269884643039768
YLR154W-F	0.28067951212596	0.202712848869247
YLR154C-G	0.256207147329298	0.180639831223263
YLR154C-H	0.278378061799027	0.206991808205192
YLR155C	0.410937574542859	0.261873755076262
YLR156W	0.328858958405085	0.244989462714994
YLR156C-A	0.278378061799027	0.206991808205192
YLR157C	0.410937574542859	0.261873755076262
YLR157W-D	0.33972686565862	0.243917507770835
YLR157C-B	0.353932087674025	0.239614347424078
YLR157C-A	0.367124217958051	0.247767987572663
YLR157W-E	0.337567455351683	0.252725097115476
YLR157C-C	0.278378061799027	0.206991808205192
YLR158C	0.410937574542859	0.261873755076262
YLR159W	0.328858958405085	0.244989462714994
YLR159C-A	0.278378061799027	0.206991808205192
YLR160C	0.410937574542859	0.261873755076262
YLR161W	0.328858958405085	0.244989462714994
YLR162W	0.306168300658851	0.234402611660855
YLR162W-A	0.349541873081945	0.24237257071974
YLR163C	0.403605079191603	0.270125539230155
YLR163W-A	0.289706558693973	0.200683164422641
YLR164W	0.349305504467324	0.227219833984218
YLR165C	0.387769643230707	0.280152026274993
YLR166C	0.416783296164098	0.274023806611854
YLR167W	0.623900524334182	0.407956352836899
YLR168C	0.408070909715091	0.260304772587875
YLR169W	0.230458142093601	0.181826536579076
YLR170C	0.356292029940139	0.256602345632145
YLR171W	0.323185588675302	0.214755000409325
YLR172C	0.429372428482194	0.279497621010476
YLR173W	0.333153131376704	0.232460290456599
YLR174W	0.433383801909625	0.295100003034156
YLR175W	0.519506056694893	0.343712359576776
YLR176C	0.341648091314592	0.240927433527566
YLR177W	0.378743249755712	0.267245252179708
YLR178C	0.39053732602956	0.304061602951079
YLR179C	0.423353518362685	0.296546756509879
YLR180W	0.54469788895585	0.33104640541704
YLR181C	0.361488143576105	0.245191049888134
YLR182W	0.374362538480253	0.260287494064499
YLR183C	0.383979793064575	0.256433354902312
YLR184W	0.295329367769354	0.273909065420185
YLR185W	0.547515313340445	0.346740820434865
YLR186W	0.404577777418716	0.26619169791291
YLR187W	0.361587683764141	0.240715453975477
YLR188W	0.35235688865914	0.253148813181227
YLR189C	0.369211079273689	0.250535899578598
YLR190W	0.380910019934525	0.275472155430391
YLR191W	0.33484448642888	0.225977338299408
YLR192C	0.515487875936611	0.350270290449048
YLR193C	0.351357014615203	0.234939541568505
YLR194C	0.354740459804765	0.254737898584024
YLR195C	0.426789413115459	0.294550946030312
YLR196W	0.443670889185214	0.269898397063464
YLR197W	0.520637057224116	0.343563693657567
YLR198C	0.266855366147216	0.145920933669746
YLR199C	0.342446677575237	0.222784236054619
YLR200W	0.450453887142228	0.346317607315295
YLR201C	0.407171306814913	0.270997244166747
YLR202C	0.28817519925724	0.188301241735212
YLR203C	0.388537932412682	0.281869182283175
YLR204W	0.341829169624017	0.307235624647948
YLR205C	0.355209146744497	0.279438211986898
YLR206W	0.419601020185022	0.329839923969423
YLR207W	0.377313977904627	0.263444786306852
YLR208W	0.459028108546494	0.292850139511555
YLR209C	0.37832255883161	0.243966265354042
YLR210W	0.357330172261145	0.262306040296807
YLR211C	0.391012333940564	0.293159102047593
YLR212C	0.367390345361141	0.239340359950617
YLR213C	0.359097638098851	0.259785165856037
YLR214W	0.351739136645285	0.221216174228427
YLR215C	0.377916570728044	0.250576064085029
YLR216C	0.464638668410309	0.296640643073377
YLR217W	0.319921052664394	0.18244001122275
YLR218C	0.377587206583836	0.289259758583181
YLR219W	0.362214790110622	0.260966477446505
YLR220W	0.369996791563753	0.233976493508528
YLR221C	0.427448857013812	0.27936790755891
YLR222C	0.399760843238132	0.249291429161016
YLR222C-A	0.367645761419529	0.177878141659953
YLR223C	0.397724646818974	0.245730715556674
YLR224W	0.332029551899474	0.228847569597524
YLR225C	0.385265225847685	0.246073371465494
YLR226W	0.373770914562836	0.241815046236435
YLR227C	0.359833871142828	0.221425766554494
YLR227W-A	0.368006402992833	0.246917893353738
YLR227W-B	0.352048519426808	0.239891394403662
YLR228C	0.359572597068212	0.240189456727655
YLR229C	0.37351958065483	0.246576714028421
YLR230W	0.251085996810243	0.185417355591364
YLR231C	0.376227899637234	0.260853707275142
YLR232W	0.336643363322121	0.214592114721062
YLR233C	0.352622829474527	0.247356433247969
YLR234W	0.331727109530591	0.273310481024226
YLR235C	0.247845906631571	0.179666663804511
YLR236C	0.308529659079215	0.20069334307582
YLR237W	0.458360371887586	0.26696052842042
YLR238W	0.350374393577444	0.242545096671445
YLR239C	0.372712543450908	0.289384913566996
YLR240W	0.366112738361351	0.251164691205198
YLR241W	0.33963855047223	0.234209665143041
YLR242C	0.329674386897084	0.211583499520513
YLR243W	0.356575358172393	0.231009689913072
YLR244C	0.443389510935741	0.25718234875236
YLR245C	0.34242650542428	0.229496157796226
YLR246W	0.329965862500452	0.213206834012183
YLR247C	0.360610401019286	0.251504346711739
YLR248W	0.412667469897781	0.265581231281817
YLR249W	0.629976248307173	0.419007941424418
YLR250W	0.446552819388091	0.28723810562861
YLR251W	0.41064192437287	0.275520395537494
YLR252W	0.311562606250475	0.187138824155181
YLR253W	0.347839355532034	0.250121830505409
YLR254C	0.328763395732779	0.267121406030014
YLR255C	0.302264350672819	0.245360175080434
YLR256W	0.378101418186881	0.250348600699369
YLR256W-A	0.369904874489503	0.249875137392175
YLR257W	0.395532310509406	0.28803898304086
YLR258W	0.410439980569304	0.265998094973581
YLR259C	0.529998371703871	0.332307096516657
YLR260W	0.348811079501971	0.23766849379825
YLR261C	0.304645847492202	0.241572400727331
